centile,observations,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
0.95,1015,2243.536411108698,11646.378074480317,1696.828186869219,504907.0670321458
0.95,92,1412.6027707178418,12740.605980480846,1962.8573726920235,507248.06456255366
0.95,114,2284.2460694970387,15283.494635825311,2369.685323361198,557626.0249106511
0.95,750,4660.204584116255,25597.079399758746,1788.26317158854,501388.757130038
0.95,929,2124.972483826181,11674.035608864473,1909.9348269248233,557303.7775534929
0.95,203,1855.1812410836692,11882.499479644084,2229.707146588479,592724.2704517317
0.95,381,1843.1466985072607,9729.956588497635,1956.1624026924478,520970.3489185497
0.95,22,3108.564167276192,10556.726714091514,1984.469769611138,612856.0156933479
0.95,184,1696.463202029939,10000.096546743682,1933.4896454767772,549888.0356591144
0.95,97,1253.4367104820312,12389.17488617425,1900.949092197202,524101.1394736694
0.95,817,1701.8573964512502,9870.79743325904,1942.8737467864544,619471.0533442493
0.95,262,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,529,1970.6364584072267,11160.047981272284,2227.229663081857,589418.3339595443
0.95,126,2241.871935792287,13791.075554457384,2313.739397738037,581272.4321105359
0.95,758,2078.235080127005,8923.740666256459,2126.258591492541,697253.8407908146
0.95,1029,1678.0175996929897,11744.847333073954,1964.5488093795889,545200.5241753692
0.95,863,1857.357592401213,17122.94798272748,2134.1239904048502,589684.1825686244
0.95,788,1877.032048948196,11233.214157841705,2240.6696038800333,692103.6336870159
0.95,3,3083.9408894905055,13723.469438727621,2073.7231752208527,546834.2660754754
0.95,125,2245.0624525091557,13480.598597290838,2313.98475151105,587534.7358920316
0.95,119,2261.2569761727327,12853.05267720874,2317.7458836741102,601957.1681392868
0.95,579,2065.7043936796613,16557.133537287937,1979.5481499121388,480951.4859128398
0.95,657,6015.365532959385,24828.604830491306,1902.5071909554676,525763.0945721931
0.95,718,5276.398898600965,26120.26457704956,1813.124364741166,483760.9130109235
0.95,267,1874.8554497383652,11007.742860692519,2233.202417566729,619813.0184437351
0.95,706,5835.467020580705,27492.794713262734,1807.086603767344,481617.7698557388
0.95,898,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,1076,1380.7381125903148,12422.724098731162,1968.8664950325046,547287.8533969204
0.95,941,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,32,6663.605338418889,32442.253807994526,1761.822278632413,518802.629527192
0.95,191,1686.6934425750114,10580.495010473087,1936.1533291272792,536379.0401539549
0.95,558,1744.2142068511907,11477.543456785621,2026.6408120297551,509255.6161610882
0.95,385,1831.160906937268,10337.709929233877,1960.7340461309605,513552.3796891509
0.95,963,2315.242255693761,14016.743987629934,2189.8055246995764,611100.7734565462
0.95,56,1669.9702570909235,12022.988077696044,1945.1544061160805,513272.586997875
0.95,448,1830.3296587418636,10710.398118827345,1960.7953064792705,508835.98366280715
0.95,307,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,429,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,110,2460.2741865957473,15585.30696439339,2569.270120769075,549033.8901098921
0.95,530,1964.69587801123,11456.484951116901,2226.0828347291795,582422.2478799007
0.95,523,1831.160906937268,10337.709929233877,1960.7340461309605,513552.3796891509
0.95,165,1687.741466560558,10309.236767835553,1936.1984424548132,542693.250046936
0.95,625,5345.065500299709,23300.462458431168,1914.6240566321144,527065.1041753306
0.95,991,1621.032859751369,11141.1522259094,1771.7052764150499,517575.0078731002
0.95,896,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,387,1956.4116078290053,12634.09800214998,2224.94693220208,559693.3698583988
0.95,453,1830.3296587418636,10710.398118827345,1960.7953064792705,508835.98366280715
0.95,672,1956.262692937195,13595.16527260409,2219.096758523318,607056.4458673017
0.95,215,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,919,2315.242255693761,14016.743987629934,2189.8055246995764,611100.7734565462
0.95,598,2213.1176676225045,16531.5044839406,2489.149671350724,597186.6188806833
0.95,37,2488.619302017744,11241.995854140296,2026.497736351169,619521.6802430153
0.95,668,1956.48847371694,14550.836091696576,2223.3310810242824,589338.933175269
0.95,851,1659.2489586268457,12919.069707793135,1909.051911767417,550387.2564798903
0.95,478,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,255,1687.741466560558,10309.236767835553,1936.1984424548132,542693.250046936
0.95,505,1837.7383443357958,9940.120895790256,1958.7847329098895,518515.54079146846
0.95,404,1830.0144763074086,10527.242800993272,1960.8263350312732,511145.57213492837
0.95,691,1741.7839807727805,13338.310565697559,2263.3281673597303,600852.2512723831
0.95,736,3780.776354952609,24994.37581892147,2030.190746858479,563094.1740561643
0.95,94,1281.8922894760617,12638.312601728103,1906.9454932456727,518468.1487203284
0.95,321,1855.1812410836692,11882.499479644084,2229.707146588479,592724.2704517317
0.95,854,2119.5319849476705,18501.292116042696,2375.410658766529,573578.2163231381
0.95,988,1735.2495506781165,11384.764216555275,1746.4765859545123,504564.8673949182
0.95,609,6015.365532959385,24828.604830491306,1902.5071909554676,525763.0945721931
0.95,350,1547.5565749951925,14936.89511369081,2212.9832609430855,602243.646403155
0.95,379,1837.7383443357958,9940.120895790256,1958.7847329098895,518515.54079146846
0.95,116,2245.0624525091557,13480.598597290838,2313.98475151105,587534.7358920316
0.95,1074,1520.634159996479,14266.905427895963,2227.200923111358,611959.9551891417
0.95,484,1970.6364584072267,11160.047981272284,2227.229663081857,589418.3339595443
0.95,118,2261.2569761727327,12853.05267720874,2317.7458836741102,601957.1681392868
0.95,246,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,395,1958.2113987451326,12917.8198269128,2228.0587833103614,555417.5484825543
0.95,819,1850.2094723852983,13747.952330921109,2259.7875089982754,621041.3352010932
0.95,251,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,131,1687.741466560558,10309.236767835553,1936.1984424548132,542693.250046936
0.95,734,2738.571995260623,14832.745247569947,1880.8319150276898,497088.474774661
0.95,676,1956.48847371694,14550.836091696576,2223.3310810242824,589338.933175269
0.95,957,2318.6374534385754,13659.805464108864,2189.8767462826713,617793.6584325596
0.95,746,4617.065964471743,29378.543920534143,1965.6019336700824,568676.1869065521
0.95,213,1860.7793459775094,11460.219149618799,2230.787923369729,605217.5038280323
0.95,617,2026.1446765820824,15360.543781389522,2312.833952753472,613762.5411171936
0.95,414,1830.0144763074086,10527.242800993272,1960.8263350312732,511145.57213492837
0.95,312,1855.1812410836692,11882.499479644084,2229.707146588479,592724.2704517317
0.95,58,2212.4518702864657,22925.68167706984,2287.25217418145,562566.3306147713
0.95,682,1747.5684248730995,14439.16258839144,2273.382667026433,581150.0609641607
0.95,699,2460.4823070043735,13159.55329528326,1921.461987422973,500471.1284484915
0.95,597,1796.3906143846161,12756.142928647123,1980.4508114009782,554069.2419534522
0.95,167,1687.741466560558,10309.236767835553,1936.1984424548132,542693.250046936
0.95,926,2315.242255693761,14016.743987629934,2189.8055246995764,611100.7734565462
0.95,686,1573.877556159564,12481.55406848617,2012.7727779874972,532060.6475096731
0.95,811,1845.6215787145265,13651.645367416111,2253.8721081803933,623779.938208288
0.95,315,1687.741466560558,10309.236767835553,1936.1984424548132,542693.250046936
0.95,555,1816.891493752833,11644.917761657807,2066.969117112067,502161.08603208594
0.95,482,1830.3296587418636,10710.398118827345,1960.7953064792705,508835.98366280715
0.95,235,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,238,1862.606513708935,12447.759285542215,2240.6851859465714,578725.6184156945
0.95,282,1855.1812410836692,11882.499479644084,2229.707146588479,592724.2704517317
0.95,621,2373.391099579608,16440.375214214415,2590.218962892734,599441.6076497936
0.95,928,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,380,1956.4116078290053,12634.09800214998,2224.94693220208,559693.3698583988
0.95,655,10974.222863013501,20315.72500132329,1693.678470808968,473818.55398435134
0.95,566,2294.476928709481,19915.941521680495,2237.4041824385113,541980.3751876403
0.95,489,1831.160906937268,10337.709929233877,1960.7340461309605,513552.3796891509
0.95,906,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,12,2965.1090910342327,9150.77266621375,1726.4426402621339,541832.9868994735
0.95,908,2318.6374534385754,13659.805464108864,2189.8767462826713,617793.6584325596
0.95,1009,2359.0913373177004,12236.757143858915,1691.0790567091144,492960.9164483426
0.95,338,1633.8766444125504,15204.280932914777,2270.97656156269,597418.4304986888
0.95,1034,1663.2337036232875,11325.26266485145,1962.0768451807885,554249.5363113445
0.95,910,2318.6374534385754,13659.805464108864,2189.8767462826713,617793.6584325596
0.95,713,2670.6257530625676,14379.371567892727,1888.7404303311118,497808.8003740589
0.95,494,1957.4736718654826,12047.31372803159,2223.817904315633,569941.198176678
0.95,975,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,216,1860.7793459775094,11460.219149618799,2230.787923369729,605217.5038280323
0.95,1005,1669.8825564363701,11345.529656443168,1759.7740137705678,510132.00346358446
0.95,11,3028.562254406881,11028.858426253062,2001.0826905825734,601736.3600518901
0.95,452,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,212,1696.463202029939,10000.096546743682,1933.4896454767772,549888.0356591144
0.95,46,2497.362544663739,11051.727388528463,2026.1863946841108,632006.6027505313
0.95,571,2065.7043936796613,16557.133537287937,1979.5481499121388,480951.4859128398
0.95,649,11757.355347042441,33453.00022957528,1677.3834405266389,475964.55275312695
0.95,512,1964.69587801123,11456.484951116901,2226.0828347291795,582422.2478799007
0.95,393,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,513,1960.3140577158479,11751.91989827176,2224.7741193759307,575911.7261487753
0.95,956,2124.972483826181,11674.035608864473,1909.9348269248233,557303.7775534929
0.95,363,1956.1706511598,12342.208581392873,2223.7092366247803,564533.5381169486
0.95,1028,1862.1626985691241,13740.053320982486,2206.8190732258568,596886.1056181227
0.95,148,1693.6043870947142,10814.498246351019,1936.3987402098155,531136.2363847814
0.95,495,1843.1466985072607,9729.956588497635,1956.1624026924478,520970.3489185497
0.95,1019,2758.8888473669813,14714.131847653454,2573.1082313116053,537193.944348026
0.95,776,1655.1245485300842,11358.53822371319,1962.444451887357,556019.675280647
0.95,809,1928.8921837870316,10398.95372616639,2226.8764541179116,696849.7675054114
0.95,439,1830.0144763074086,10527.242800993272,1960.8263350312732,511145.57213492837
0.95,486,1957.4736718654826,12047.31372803159,2223.817904315633,569941.198176678
0.95,765,1691.4828576143468,11930.354929155515,1972.8311472203145,537503.9655221298
0.95,62,1741.2199780560286,12218.241733734489,2004.4466068839397,504865.0144910051
0.95,704,2506.8694547110813,13387.583007290454,1913.849402306731,499822.1530722913
0.95,145,1686.2453352271768,10449.259481297,1936.3265920028298,539412.1516492199
0.95,688,1753.12292129869,12747.65264350321,2266.221881650335,614191.1594026427
0.95,537,1956.1706511598,12342.208581392873,2223.7092366247803,564533.5381169486
0.95,386,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,666,1956.262692937195,13595.16527260409,2219.096758523318,607056.4458673017
0.95,91,1442.5871035114224,15132.486005563638,2201.257850369159,574993.9725527271
0.95,966,2318.6374534385754,13659.805464108864,2189.8767462826713,617793.6584325596
0.95,33,2281.705177937034,9990.475603407129,1754.2518083746425,507238.724487044
0.95,1008,2799.6163049992892,12820.09056323137,1834.2333335736735,475460.3793511426
0.95,189,1855.1812410836692,11882.499479644084,2229.707146588479,592724.2704517317
0.95,1032,1992.040382095091,14324.565666619324,2352.7845587585775,585637.37213564
0.95,82,1709.397838277454,12182.970094450857,1972.8889240346034,507885.7795546545
0.95,594,6015.365532959385,24828.604830491306,1902.5071909554676,525763.0945721931
0.95,193,1686.2453352271768,10449.259481297,1936.3265920028298,539412.1516492199
0.95,843,1660.3495673658522,14060.146618083814,1908.717770508803,537024.23051039
0.95,160,1857.9955136737262,12272.062201530178,2234.5203586200873,582737.0408876599
0.95,464,1957.4736718654826,12047.31372803159,2223.817904315633,569941.198176678
0.95,602,7581.252115357266,32862.51203390855,2108.867534752319,600576.0833247963
0.95,293,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,818,1961.7638322758912,9982.560600104885,2210.5807969532257,697254.942344595
0.95,276,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,163,1860.7793459775094,11460.219149618799,2230.787923369729,605217.5038280323
0.95,759,2079.835195721509,8912.919897739828,2124.9496486158564,697249.1728825864
0.95,857,2261.1218687370133,18277.332457628032,1923.5904312337902,512243.27926927357
0.95,340,1944.6246425803815,15202.299894909125,2437.6511970771944,598763.8486090729
0.95,679,1741.7839807727805,13338.310565697559,2263.3281673597303,600852.2512723831
0.95,552,2021.8883614626366,11967.0890047161,2169.701299234004,489492.41705103003
0.95,1007,1735.2495506781165,11384.764216555275,1746.4765859545123,504564.8673949182
0.95,794,1896.3375353487809,7807.852457722589,1757.109412531966,655356.2994670086
0.95,508,1956.1706511598,12342.208581392873,2223.7092366247803,564533.5381169486
0.95,5,3018.2934797419425,13604.813298658102,2043.7277207632224,549570.7715266664
0.95,451,1830.0144763074086,10527.242800993272,1960.8263350312732,511145.57213492837
0.95,1068,1352.9926001742315,12129.370617287672,1958.5879234351669,553775.6138093688
0.95,211,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,580,2026.1446765820824,15360.543781389522,2312.833952753472,613762.5411171936
0.95,0,2945.281097612156,13140.734541283138,2017.064662687069,557091.7948629775
0.95,438,1830.3296587418636,10710.398118827345,1960.7953064792705,508835.98366280715
0.95,127,1689.1291192684243,10702.645582172629,1936.0496202953495,533614.2279714581
0.95,837,2068.862864438019,8988.936327228512,2133.88934556628,697278.6204152228
0.95,102,1305.8032308135512,12706.729158698368,1913.8296357655545,515527.6474764941
0.95,329,1339.1125203440238,12500.303870004567,1918.531642913502,548565.6571004248
0.95,543,1831.160906937268,10337.709929233877,1960.7340461309605,513552.3796891509
0.95,1067,1352.9926001742315,12129.370617287672,1958.5879234351669,553775.6138093688
0.95,270,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,772,1909.540667243636,14218.034358046023,2344.9784670619783,608146.1171210979
0.95,360,1837.7383443357958,9940.120895790256,1958.7847329098895,518515.54079146846
0.95,974,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,791,1844.9964922286222,13636.667964889148,2253.0793819504515,624211.9804052081
0.95,1025,2542.754476674953,15662.847766310673,2127.051286069501,539949.5682615789
0.95,1001,1642.690049976562,11271.116104638057,1766.133748363213,513522.36730019003
0.95,301,1687.741466560558,10309.236767835553,1936.1984424548132,542693.250046936
0.95,902,2124.972483826181,11674.035608864473,1909.9348269248233,557303.7775534929
0.95,945,2318.6374534385754,13659.805464108864,2189.8767462826713,617793.6584325596
0.95,879,2592.263109295417,11163.404499896467,1840.2741275935573,488708.77166104026
0.95,835,1859.3236132954248,13890.774600351986,2271.9465096634012,617086.3245168268
0.95,328,1380.3532748581456,12680.647739112954,1923.429580242537,544663.2424960902
0.95,951,2124.972483826181,11674.035608864473,1909.9348269248233,557303.7775534929
0.95,369,1831.160906937268,10337.709929233877,1960.7340461309605,513552.3796891509
0.95,889,2318.6374534385754,13659.805464108864,2189.8767462826713,617793.6584325596
0.95,949,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,542,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,731,2610.550698750996,13992.083121169342,1897.042897038657,498499.066167683
0.95,885,2124.972483826181,11674.035608864473,1909.9348269248233,557303.7775534929
0.95,763,1916.1754123596834,12157.888265175985,2105.9606003079275,523703.92464276764
0.95,1072,1538.930507983579,14603.377989651512,2252.458363985334,605668.114450718
0.95,70,1644.8501528393417,11698.86512656879,1934.684071762433,520495.66411440214
0.95,569,2065.7043936796613,16557.133537287937,1979.5481499121388,480951.4859128398
0.95,86,1542.7232789527925,15189.047286317309,2374.7733196326258,572056.4692505242
0.95,514,1960.3140577158479,11751.91989827176,2224.7741193759307,575911.7261487753
0.95,237,1686.6934425750114,10580.495010473087,1936.1533291272792,536379.0401539549
0.95,154,1700.1566024177932,10914.06600470494,1937.5836910288367,528958.1780998069
0.95,596,11688.67010964419,34615.18082820766,1961.3198917958548,593634.6937216785
0.95,784,1784.383390043196,12108.299568948953,2018.9165494297154,527695.8497125346
0.95,773,1697.0199625569403,9952.116287168406,1945.8804168056722,616132.5018195426
0.95,684,1564.961583973593,11411.45030970517,2007.6085690119298,549486.7754674375
0.95,273,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,799,1683.915613665607,11878.632852946841,1970.0429860006052,539203.8283904345
0.95,812,1996.502260574055,12572.901548007307,2110.2862714515427,523148.8126010918
0.95,447,1830.3296587418636,10710.398118827345,1960.7953064792705,508835.98366280715
0.95,188,1686.2453352271768,10449.259481297,1936.3265920028298,539412.1516492199
0.95,355,1830.3296587418636,10710.398118827345,1960.7953064792705,508835.98366280715
0.95,178,1855.1812410836692,11882.499479644084,2229.707146588479,592724.2704517317
0.95,536,1958.2113987451326,12917.8198269128,2228.0587833103614,555417.5484825543
0.95,399,1830.0144763074086,10527.242800993272,1960.8263350312732,511145.57213492837
0.95,50,2504.0863475546266,12044.577503445491,2036.066687315998,572044.4344838157
0.95,49,2483.57476016303,11597.483178824416,2026.741099728271,596754.2432975599
0.95,1012,2527.333896722711,12242.826943902353,1773.663502588226,484571.6413947205
0.95,104,1482.7262677168987,15240.288774370463,2266.7400680214764,571860.9501175971
0.95,42,5276.958358957394,28423.609100788068,1829.421019200709,527022.2454631948
0.95,351,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,647,2120.073558717484,16405.45355687035,2403.616230277714,599265.3530638193
0.95,1040,1665.7842076826223,11478.554609578832,1962.2635919622107,550808.3405687867
0.95,175,1696.463202029939,10000.096546743682,1933.4896454767772,549888.0356591144
0.95,25,2302.136544359785,9711.880088797858,1748.1036150118366,520424.4727556746
0.95,614,1821.9244264907138,13105.545263098682,1986.3771752179423,548581.6768742535
0.95,521,1960.3140577158479,11751.91989827176,2224.7741193759307,575911.7261487753
0.95,15,3217.21891706271,10070.225521856875,1956.5422588413721,622723.9694949582
0.95,6,3060.834226197966,10821.235461943183,1994.9323748360166,606751.7947009059
0.95,374,1873.2880902198995,11574.920631272667,1980.148414339952,496344.7224974139
0.95,289,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,454,1835.4925001848646,11048.506431642283,1961.729194287519,504610.6868074773
0.95,840,2101.074204853695,18519.802268318967,2359.0265880575057,573181.2065406241
0.95,976,2124.972483826181,11674.035608864473,1909.9348269248233,557303.7775534929
0.95,244,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,1066,1528.9159661750277,14451.941041433667,2238.332384670881,608449.9793261297
0.95,774,1833.0021533721801,13100.37904930008,2238.498207541781,640903.1557383307
0.95,105,1253.4367104820312,12389.17488617425,1900.949092197202,524101.1394736694
0.95,565,1744.2142068511907,11477.543456785621,2026.6408120297551,509255.6161610882
0.95,1058,1340.9044650603855,11667.665148654534,1956.312900215663,564425.091198206
0.95,243,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,735,3780.776354952609,24994.37581892147,2030.190746858479,563094.1740561643
0.95,865,2754.9429447089237,13273.486862248832,2092.5060168290834,539684.5870401381
0.95,892,2124.972483826181,11674.035608864473,1909.9348269248233,557303.7775534929
0.95,473,1840.4106501588635,11195.112354730203,1963.3942937898296,502734.4092197769
0.95,391,1830.3296587418636,10710.398118827345,1960.7953064792705,508835.98366280715
0.95,724,4362.172647566039,23283.173341168716,1824.694211320896,487394.37992921215
0.95,510,1832.1419343445255,10885.320233049642,1960.979250228841,506650.06883938727
0.95,287,1686.6934425750114,10580.495010473087,1936.1533291272792,536379.0401539549
0.95,181,1860.7793459775094,11460.219149618799,2230.787923369729,605217.5038280323
0.95,444,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,247,1866.7391409808374,11238.248158354616,2232.1182560473303,612299.0981600218
0.95,827,1691.4828576143468,11930.354929155515,1972.8311472203145,537503.9655221298
0.95,284,1686.2453352271768,10449.259481297,1936.3265920028298,539412.1516492199
0.95,305,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,466,1960.3140577158479,11751.91989827176,2224.7741193759307,575911.7261487753
0.95,711,2332.1986130927253,12719.029942017605,1934.673266560482,502469.2751669272
0.95,834,1670.9108130955951,11749.562962343216,1965.7550521051721,543233.6201089814
0.95,591,3286.8176394657894,19556.87845835881,2577.974022056599,614079.7365891383
0.95,353,1964.69587801123,11456.484951116901,2226.0828347291795,582422.2478799007
0.95,147,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,180,1703.6895424619393,9828.160024505258,1930.0463799472539,553716.9356638015
0.95,544,1837.7383443357958,9940.120895790256,1958.7847329098895,518515.54079146846
0.95,158,1866.7391409808374,11238.248158354616,2232.1182560473303,612299.0981600218
0.95,440,1831.160906937268,10337.709929233877,1960.7340461309605,513552.3796891509
0.95,1017,2314.9995855700736,12168.477937170586,1686.1032998343576,495972.73646152776
0.95,535,1957.4736718654826,12047.31372803159,2223.817904315633,569941.198176678
0.95,499,1964.69587801123,11456.484951116901,2226.0828347291795,582422.2478799007
0.95,607,8681.271628376704,29490.572076538996,1871.453580534549,521228.4066158234
0.95,677,1564.961583973593,11411.45030970517,2007.6085690119298,549486.7754674375
0.95,103,1400.0947493964004,12721.08258401358,1956.1187277651666,508056.97688431456
0.95,320,1700.1566024177932,10914.06600470494,1937.5836910288367,528958.1780998069
0.95,48,2534.230854366938,12252.374895629822,2055.0256493520105,561848.0255474041
0.95,693,1776.3017335401728,15014.009835031968,2308.8854141060474,572887.8066537543
0.95,89,1246.5758774225246,12261.655401598324,1900.0719542937118,526460.2200329104
0.95,263,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,712,5276.398898600965,26120.26457704956,1813.124364741166,483760.9130109235
0.95,796,1858.7110502647283,12106.028561598507,2068.456712890288,524713.5721601387
0.95,330,1499.6421774747755,14363.948409250246,2181.3968689231287,612757.0775204151
0.95,106,1281.8922894760617,12638.312601728103,1906.9454932456727,518468.1487203284
0.95,755,4660.204584116255,25597.079399758746,1788.26317158854,501388.757130038
0.95,1042,1678.0175996929897,11744.847333073954,1964.5488093795889,545200.5241753692
0.95,786,1695.8494563774552,11955.012379437017,1974.5192055830507,536655.1151727224
0.95,524,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,1018,2659.1774910971535,12355.40560809786,1847.0636668238635,479557.48298775626
0.95,922,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,265,1696.463202029939,10000.096546743682,1933.4896454767772,549888.0356591144
0.95,232,1686.2453352271768,10449.259481297,1936.3265920028298,539412.1516492199
0.95,605,8681.271628376704,29490.572076538996,1871.453580534549,521228.4066158234
0.95,932,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,226,1687.741466560558,10309.236767835553,1936.1984424548132,542693.250046936
0.95,382,1964.69587801123,11456.484951116901,2226.0828347291795,582422.2478799007
0.95,364,1957.4736718654826,12047.31372803159,2223.817904315633,569941.198176678
0.95,953,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,914,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,533,1840.4106501588635,11195.112354730203,1963.3942937898296,502734.4092197769
0.95,636,11688.67010964419,34615.18082820766,1961.3198917958548,593634.6937216785
0.95,4,3203.7333387176495,10124.136326551385,1960.2328125678705,621738.0788423235
0.95,954,2318.6374534385754,13659.805464108864,2189.8767462826713,617793.6584325596
0.95,972,2124.972483826181,11674.035608864473,1909.9348269248233,557303.7775534929
0.95,426,1961.5907218845905,13185.14639638738,2233.6302012272763,551702.8929517347
0.95,833,1661.6840248065892,11594.565400045516,1963.3642230221362,548077.0630660126
0.95,961,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,83,1966.9967478101858,13129.614238528879,2153.8368399039896,490036.7535224161
0.95,222,1686.6934425750114,10580.495010473087,1936.1533291272792,536379.0401539549
0.95,55,5381.700938035048,23407.905082654586,1680.477213029184,427972.81260661065
0.95,1062,1370.000599760334,12345.472606106909,1964.495018368908,549099.2602560195
0.95,793,2103.0714430515645,14262.135361121318,2578.057853629184,617640.7254210352
0.95,707,3201.6561240026663,20017.703484233036,2133.377325114,568910.7269202061
0.95,771,2000.0722669953439,9570.087698987872,2186.3100515667675,697345.3905921255
0.95,172,1866.7391409808374,11238.248158354616,2232.1182560473303,612299.0981600218
0.95,994,1893.5932525196608,13279.811733852765,2071.6285233169297,566164.4079018901
0.95,622,2884.1740783239584,15101.628524193946,2107.9144342604304,535080.8188484967
0.95,572,1994.1642101024859,11797.32903708463,2172.1706295841345,491232.73012825014
0.95,352,1833.7413654041543,10142.227564017712,1960.1750131496433,516023.44520207203
0.95,749,5695.5868830715435,33346.28752815298,1869.146734857806,559520.1618844222
0.95,554,2291.334941689103,18902.518447056078,2272.737534258298,543193.8047034186
0.95,760,1656.9249912465098,11452.673292261557,1962.5932645905327,552751.9981966875
0.95,240,1686.2453352271768,10449.259481297,1936.3265920028298,539412.1516492199
0.95,28,7378.1011268841,33008.13155366027,1705.404136246112,518465.8324480922
0.95,368,1840.4106501588635,11195.112354730203,1963.3942937898296,502734.4092197769
0.95,130,1860.7793459775094,11460.219149618799,2230.787923369729,605217.5038280323
0.95,575,1942.5180932612116,13538.46753252344,2312.3400074484684,552451.2112524753
0.95,933,2121.9283158462254,11906.982765219385,1910.0817619459917,553307.350633104
0.95,108,2245.0624525091557,13480.598597290838,2313.98475151105,587534.7358920316
0.95,207,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,1048,1341.7866788420101,11302.423915200048,1956.340094957803,574219.1154336741
0.95,576,2065.014638931432,13626.57067317907,2060.881657691805,484703.33654621535
0.95,197,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,627,2982.5224327340497,17757.904544205732,2629.650266998658,613851.8439604387
0.95,658,2692.6664464040487,16668.198457935374,2638.845050997184,608860.1569113686
0.95,256,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,753,5260.334168896507,28853.836011511143,1744.0167848518502,488798.3141814542
0.95,157,1691.1514573750915,10159.907006064457,1935.3888452952565,546196.8566634257
0.95,308,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,850,1655.8017219590615,13740.100743082741,1908.9421020715122,540435.1430644674
0.95,336,1761.727570273355,15246.165515377497,2351.12900764807,596598.3884459494
0.95,1056,1507.6557315113291,13543.857897691636,2211.1946120116786,627631.4287691662
0.95,971,2315.242255693761,14016.743987629934,2189.8055246995764,611100.7734565462
0.95,20,2983.8232787270586,11382.283635817654,2007.9487924643076,593026.7308990117
0.95,260,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,873,2606.0466343364196,11931.516710349062,1836.479079482658,479502.7884556537
0.95,310,1856.9322894931306,11674.854314709839,2229.797145387858,598672.0679613645
0.95,341,1732.92511413377,12812.477721288042,1974.689557441346,537549.3347367757
0.95,830,2028.9102422435058,13298.532551565326,2053.2033645520164,521715.439918746
0.95,107,2300.251272727528,15414.918696498105,2390.8653457907476,555580.6374397633
0.95,123,2516.7911512054966,15556.652861132616,2602.598150804573,548875.6104842152
0.95,463,1837.7383443357958,9940.120895790256,1958.7847329098895,518515.54079146846
