observations,centile,WM-hypointensities
680,0.75,1296.4522502938212
680,0.95,1639.4491135246913
681,0.05,451.5407878311214
681,0.25,822.376494762909
681,0.5,1080.1405040421425
681,0.75,1337.904513321376
681,0.95,1708.740220253164
683,0.05,322.640498117112
683,0.25,662.0119154021276
683,0.5,897.9054270543157
683,0.75,1133.7989387065033
683,0.95,1473.1703559915195
684,0.05,319.7442513746979
684,0.25,668.9074107867484
684,0.5,911.6070596617361
684,0.75,1154.3067085367259
684,0.95,1503.4698679487738
685,0.05,473.4262195511901
685,0.25,822.5893789632394
685,0.5,1065.2890278382285
685,0.75,1307.988676713218
685,0.95,1657.151836125265
686,0.05,307.1146934105167
686,0.25,651.1356490102578
686,0.5,890.261005964554
686,0.75,1129.386362918849
686,0.95,1473.4073185185916
687,0.05,322.94637670061843
687,0.25,665.9432399314894
687,0.5,904.3567610244088
687,0.75,1142.7702821173295
687,0.95,1485.7671453481992
688,0.05,465.51512587265154
688,0.25,823.7921716825456
688,0.5,1072.8267873746793
688,0.75,1321.8614030668125
688,0.95,1680.1384488767085
689,0.05,464.9244087358385
689,0.25,805.4479075611772
689,0.5,1042.1422190050255
689,0.75,1278.8365304488696
689,0.95,1619.360029274206
69,0.05,480.9662700441229
69,0.25,835.817126754632
69,0.5,1082.4702343495162
69,0.75,1329.1233419444002
69,0.95,1683.9741986549084
690,0.05,473.4262195511901
690,0.25,822.5893789632394
690,0.5,1065.2890278382285
690,0.75,1307.988676713218
690,0.95,1657.151836125265
691,0.05,476.6283448771113
691,0.25,819.6252081079804
691,0.5,1058.0387292009004
691,0.75,1296.4522502938212
691,0.95,1639.4491135246913
693,0.05,454.0446475544876
693,0.25,808.8955042649941
693,0.5,1055.5486118598787
693,0.75,1302.2017194547632
693,0.95,1657.0525761652711
694,0.05,473.4262195511901
694,0.25,822.5893789632394
694,0.5,1065.2890278382285
694,0.75,1307.988676713218
694,0.95,1657.151836125265
695,0.05,322.94637670061843
695,0.25,665.9432399314894
695,0.5,904.3567610244088
695,0.75,1142.7702821173295
695,0.95,1485.7671453481992
7,0.05,1063.2729514993307
7,0.25,1404.3084655481482
7,0.5,1641.3586734020473
7,0.75,1878.4088812559457
7,0.95,2219.44439530476
70,0.05,338.16406304899056
70,0.25,678.6875618743252
70,0.5,915.3818733181715
70,0.75,1152.076184762015
70,0.95,1492.599683587352
71,0.05,-310.7792435114268
71,0.25,577.9636864431212
71,0.5,1195.7195728410734
71,0.75,1813.475459239025
71,0.95,2702.21838919358
72,0.05,346.8397893411359
72,0.25,684.7844180955404
72,0.5,919.6861840092001
72,0.75,1154.5879499228627
72,0.95,1492.5325786772692
74,0.05,324.2139379157138
74,0.25,686.3458350463534
74,0.5,938.0599174485078
74,0.75,1189.7739998506602
74,0.95,1551.905896981299
742,0.05,-299.04676462453244
742,0.25,1559.731811853826
742,0.5,2851.749299057491
742,0.75,4143.766786261161
742,0.95,6002.545362739522
743,0.05,-299.6244083431261
743,0.25,1114.631104788981
743,0.5,2097.6652743578898
743,0.75,3080.6994439268037
743,0.95,4494.954957058918
745,0.05,-374.04241964961193
745,0.25,1811.726325660927
745,0.5,3331.0312486146395
745,0.75,4850.336171568351
745,0.95,7036.104916878879
746,0.05,-299.6244083431261
746,0.25,1114.631104788981
746,0.5,2097.6652743578898
746,0.75,3080.6994439268037
746,0.95,4494.954957058918
747,0.05,-164.3433589994056
747,0.25,2127.828848848105
747,0.5,3721.093702283284
747,0.75,5314.358555718447
747,0.95,7606.5307635659365
75,0.05,500.5217575176256
75,0.25,838.4663862720312
75,0.5,1073.3681521856938
75,0.75,1308.2699180993543
75,0.95,1646.214546853762
750,0.05,-463.4487292099816
750,0.25,1106.4425583969928
750,0.5,2197.6575219564393
750,0.75,3288.8724855158807
750,0.95,4858.763773122856
751,0.05,-258.91491473741326
751,0.25,1817.294475065143
751,0.5,3260.445839443163
751,0.75,4703.597203821173
751,0.95,6779.806593623744
752,0.05,-299.04676462453244
752,0.25,1559.731811853826
752,0.5,2851.749299057491
752,0.75,4143.766786261161
752,0.95,6002.545362739522
753,0.05,-437.6714806149255
753,0.25,1528.6882829020979
753,0.5,2895.4843245323177
753,0.75,4262.280366162531
753,0.95,6228.640129679565
754,0.05,-299.6244083431261
754,0.25,1114.631104788981
754,0.5,2097.6652743578898
754,0.75,3080.6994439268037
754,0.95,4494.954957058918
755,0.05,-463.4487292099816
755,0.25,1106.4425583969928
755,0.5,2197.6575219564393
755,0.75,3288.8724855158807
755,0.95,4858.763773122856
756,0.05,-427.8783937960661
756,0.25,855.6088349779498
756,0.5,1747.7473420401516
756,0.75,2639.885849102352
756,0.95,3923.37307787636
757,0.05,510.0355129363984
757,0.25,896.0453319389046
757,0.5,1164.3567073198606
757,0.75,1432.668082700817
757,0.95,1818.6779017033227
758,0.05,-226.4252299497923
758,0.25,571.0054630877187
758,0.5,1125.2911716035828
758,0.75,1679.5768801194456
758,0.95,2477.0075731569586
759,0.05,-232.81447968628981
759,0.25,568.0526904316682
759,0.5,1124.7270581124792
759,0.75,1681.4014257932904
759,0.95,2482.2685959112523
76,0.05,484.16273686196223
76,0.25,832.9698388525071
76,0.5,1075.421995949371
76,0.75,1317.8741530462355
76,0.95,1666.6812550367772
760,0.05,383.8844724247325
760,0.25,722.2637730819641
760,0.5,957.4676748749339
760,0.75,1192.6715766679035
760,0.95,1531.0508773251331
762,0.05,391.05753816287927
762,0.25,733.3131311035054
762,0.5,971.2114029946868
762,0.75,1209.1096748858681
762,0.95,1551.3652678264941
763,0.05,248.4988726913523
763,0.25,788.7331685026395
763,0.5,1164.2443596730068
763,0.75,1539.7555508433722
763,0.95,2079.98984665466
764,0.05,164.60662821684673
764,0.25,879.5179073977436
764,0.5,1376.4452370912406
764,0.75,1873.3725667847361
764,0.95,2588.283845965633
765,0.05,367.5772257289052
765,0.25,724.0632718086607
765,0.5,971.8529823785785
765,0.75,1219.6426929484992
765,0.95,1576.128739028255
767,0.05,544.5821816221534
767,0.25,887.5790448530229
767,0.5,1125.9925659459423
767,0.75,1364.4060870388626
767,0.95,1707.4029502697315
768,0.05,495.2079302186627
768,0.25,914.7170558865889
768,0.5,1206.3134478739432
768,0.75,1497.9098398612987
768,0.95,1917.4189655292262
769,0.05,540.5378478629608
769,0.25,878.4347668468351
769,0.5,1113.3033701995428
769,0.75,1348.1719735522504
769,0.95,1686.068892536122
77,0.05,500.5217575176256
77,0.25,838.4663862720312
77,0.5,1073.3681521856938
77,0.75,1308.2699180993543
77,0.95,1646.214546853762
770,0.05,223.3903976918068
770,0.25,902.1046105894768
770,0.5,1373.8717392696753
770,0.75,1845.6388679498752
770,0.95,2524.353080847538
771,0.05,79.50970740939692
771,0.25,711.4976029747705
771,0.5,1150.7857587047183
771,0.75,1590.0739144346676
771,0.95,2222.061810000042
772,0.05,512.813708764913
772,0.25,891.4372866858046
772,0.5,1154.6145633834024
772,0.75,1417.7918400809997
772,0.95,1796.4154180018897
773,0.05,310.1754375233986
773,0.25,721.07027090335
773,0.5,1006.6789586978616
773,0.75,1292.287646492375
773,0.95,1703.1824798723262
774,0.05,540.655174838778
774,0.25,878.550730682379
774,0.5,1113.418386530588
774,0.75,1348.2860423787968
774,0.95,1686.1815982224005
775,0.05,27.425960300656698
775,0.25,687.7763175697957
775,0.5,1146.7789228663166
775,0.75,1605.7815281628364
775,0.95,2266.1318854319784
776,0.05,386.57820295326087
776,0.25,724.4846727236686
776,0.5,959.3599147278935
776,0.75,1194.2351567321205
776,0.95,1532.1416265025275
778,0.05,390.69128471453246
778,0.25,730.2150665786419
778,0.5,966.2144852512304
778,0.75,1202.2139039238205
778,0.95,1541.73768578793
780,0.05,383.61469399544774
780,0.25,722.0739542499327
780,0.5,957.3334351200556
780,0.75,1192.5929159901812
780,0.95,1531.0521762446617
781,0.05,375.06853015555816
781,0.25,719.0894857552988
781,0.5,958.2148427095954
781,0.75,1197.3401996638906
781,0.95,1541.3611552636319
782,0.05,328.0607810687345
782,0.25,771.5285553013125
782,0.5,1079.7783525446844
782,0.75,1388.028149788058
782,0.95,1831.4959240206363
784,0.05,342.4548521298625
784,0.25,760.1270705580312
784,0.5,1050.4466475948784
784,0.75,1340.7662246317254
784,0.95,1758.438443059894
785,0.05,117.33537073005095
785,0.25,860.2257086345567
785,0.5,1376.6009885055785
785,0.75,1892.9762683766003
785,0.95,2635.866606281109
786,0.05,366.50529271953167
786,0.25,725.5032571722362
786,0.5,975.0389758494955
786,0.75,1224.5746945267547
786,0.95,1583.5726589794604
787,0.05,227.01044292014922
787,0.25,787.4951464969542
787,0.5,1177.0821836487278
787,0.75,1566.6692208005024
787,0.95,2127.1539243773004
789,0.05,383.61469399544774
789,0.25,722.0739542499327
789,0.5,957.3334351200556
789,0.75,1192.5929159901812
789,0.95,1531.0521762446617
790,0.05,544.5644506643623
790,0.25,884.4748659252662
790,0.5,1120.7430294156193
790,0.75,1357.0111929059713
790,0.95,1696.9216081668762
791,0.05,529.8800489514042
791,0.25,872.7523327866561
791,0.5,1111.0792600487023
791,0.75,1349.406187310748
791,0.95,1692.2784711459985
793,0.05,410.22618485527505
793,0.25,942.4586855032637
793,0.5,1312.4079128061578
793,0.75,1682.3571401090505
793,0.95,2214.58964075704
794,0.05,-488.01849248726035
794,0.25,367.41270071360975
794,0.5,962.0139483829214
794,0.75,1556.6151960522345
794,0.95,2412.046389253097
796,0.05,302.58603614299057
796,0.25,782.6951743969548
796,0.5,1116.4139993500828
796,0.75,1450.132824303211
796,0.95,1930.2419625571745
797,0.05,390.16632711460306
797,0.25,729.0461666704628
797,0.5,964.5979878004813
797,0.75,1200.149808930502
797,0.95,1539.0296484863597
798,0.05,542.2749163825027
798,0.25,880.3520559472458
798,0.5,1115.3459287349365
798,0.75,1350.3398015226273
798,0.95,1688.4169410873665
799,0.05,369.5982227273123
799,0.25,721.8205407341171
799,0.5,966.6465786532699
799,0.75,1211.4726165724248
799,0.95,1563.6949345792264
8,0.05,1029.9139161319629
8,0.25,1407.1955885572186
8,0.5,1669.4401208233528
8,0.75,1931.6846530894866
8,0.95,2308.9663255147434
80,0.05,346.8397893411359
80,0.25,684.7844180955404
80,0.5,919.6861840092001
80,0.75,1154.5879499228627
80,0.95,1492.5325786772692
800,0.05,375.88135433385276
800,0.25,719.0596478982868
800,0.5,957.5992793125915
800,0.75,1196.1389107268985
800,0.95,1539.317204291326
801,0.05,337.47291060916734
801,0.25,764.6828440617312
801,0.5,1061.6319867474485
801,0.75,1358.5811294331654
801,0.95,1785.7910628857262
802,0.05,-738.3532809399546
802,0.25,251.50561334267218
802,0.5,939.5461456906808
802,0.75,1627.5866780386882
802,0.95,2617.4455723213123
805,0.05,542.2749163825027
805,0.25,880.3520559472458
805,0.5,1115.3459287349365
805,0.75,1350.3398015226273
805,0.95,1688.4169410873665
806,0.05,481.1555058353248
806,0.25,880.4227738110246
806,0.5,1157.9492628832131
806,0.75,1435.4757519554012
806,0.95,1834.7430199311
807,0.05,381.93706405454816
807,0.25,941.2887561931612
807,0.5,1330.0882489811986
807,0.75,1718.8877417692347
807,0.95,2278.2394339078487
808,0.05,403.6118874556139
808,0.25,852.4203407505718
808,0.5,1164.3823879786676
808,0.75,1476.344435206765
808,0.95,1925.1528885017199
809,0.05,328.7564486722298
809,0.25,821.7697336078388
809,0.5,1164.4580955360004
809,0.75,1507.1464574641625
809,0.95,2000.1597423997691
81,0.05,-110.85074998646905
81,0.25,746.1405322079531
81,0.5,1341.8261813690717
81,0.75,1937.5118305301878
81,0.95,2794.5031127246043
811,0.05,529.5633225103468
811,0.25,872.741616074775
811,0.5,1111.2812474890832
811,0.75,1349.8208789033904
811,0.95,1692.9991724678182
812,0.05,99.43611287115004
812,0.25,758.663579882463
812,0.5,1216.8856759415287
812,0.75,1675.107772000595
812,0.95,2334.3352390119053
814,0.05,384.9884770706308
814,0.25,723.0987063447047
814,0.5,958.1155794421966
814,0.75,1193.1324525396874
814,0.95,1531.242681813762
815,0.05,402.5020251713397
815,0.25,851.9837992441368
815,0.5,1164.413864680789
815,0.75,1476.843930117442
815,0.95,1926.3257041902357
817,0.05,296.7372261843419
817,0.25,716.3779537699188
817,0.5,1008.0658208695384
817,0.75,1299.7536879691586
817,0.95,1719.3944155547351
818,0.05,219.13765616460933
818,0.25,774.2150018493105
818,0.5,1160.043441261383
818,0.75,1545.8718806734532
818,0.95,2100.9492263581596
819,0.05,527.5238089435527
819,0.25,872.9835154858933
819,0.5,1113.108933125787
819,0.75,1353.2343507656813
819,0.95,1698.6940573080215
82,0.05,317.45509541787817
82,0.25,697.8176987706388
82,0.5,962.2037538010119
82,0.75,1226.5898088313834
82,0.95,1606.9524121841453
820,0.05,488.8320161739173
820,0.25,920.2474609134238
820,0.5,1220.119810372732
820,0.75,1519.9921598320398
820,0.95,1951.407604571545
821,0.05,361.5844417132964
821,0.25,733.510560563801
821,0.5,992.0325037277177
821,0.75,1250.5544468916353
821,0.95,1622.4805657421396
822,0.05,387.6543113626374
822,0.25,725.5765710294719
822,0.5,960.4627884250442
822,0.75,1195.349005820618
822,0.95,1533.2712654874513
823,0.05,528.8267853199632
823,0.25,872.7650363004116
823,0.5,1111.8329061415266
823,0.75,1350.9007759826425
823,0.95,1694.8390269630909
824,0.05,530.2008396187865
824,0.25,872.7754230291698
824,0.5,1110.8954218492004
824,0.75,1349.0154206692312
824,0.95,1691.5900040796141
826,0.05,109.61834958129452
826,0.25,639.9472914196796
826,0.5,1008.5733749651359
826,0.75,1377.1994585105906
826,0.95,1907.5284003489787
827,0.05,367.5772257289052
827,0.25,724.0632718086607
827,0.5,971.8529823785785
827,0.75,1219.6426929484992
827,0.95,1576.128739028255
828,0.05,289.03344092984
828,0.25,713.598350172022
828,0.5,1008.7089642792789
828,0.75,1303.819578386537
828,0.95,1728.3844876287199
829,0.05,-245.7309259844326
829,0.25,562.0822861064106
829,0.5,1123.584774688431
829,0.75,1685.0872632704488
829,0.95,2492.900475361289
83,0.05,-30.988236220666977
83,0.25,684.450198393038
83,0.5,1181.7439482972482
83,0.75,1679.0376982014564
83,0.95,2394.476132815162
830,0.05,-42.326285162096156
830,0.25,704.0755614957905
830,0.5,1222.891654260422
830,0.75,1741.7077470250526
830,0.95,2488.109593682936
831,0.05,389.55236164735186
831,0.25,727.9983592176754
831,0.5,963.2486213351858
831,0.75,1198.498883452696
831,0.95,1536.9448810230165
832,0.05,114.22081024889508
832,0.25,641.9535731777434
832,0.5,1008.7750800008948
832,0.75,1375.5965868240467
832,0.95,1903.3293497528944
834,0.05,374.0605439058969
834,0.25,719.248289754331
834,0.5,959.1846703691558
834,0.75,1199.1210509839805
834,0.95,1544.3087968324128
835,0.05,524.4035727974083
835,0.25,874.5474017859171
835,0.5,1117.9287037948466
835,0.75,1361.3100058037771
835,0.95,1711.4538347922862
836,0.05,541.1137745851255
836,0.25,879.0204390278263
836,0.5,1113.8958163467223
836,0.75,1348.7711936656183
836,0.95,1686.6778581083195
837,0.05,-189.03598080652773
837,0.25,588.2765455796905
837,0.5,1128.5783275252368
837,0.75,1668.8801094707826
837,0.95,2446.1926358570004
839,0.05,539.2124058669272
839,0.25,891.2068908017557
839,0.5,1135.8745643428826
839,0.75,1380.5422378840096
839,0.95,1732.5367228188388
84,0.05,95.79194784966921
84,0.25,435.16336513468946
84,0.5,671.0568767868756
84,0.75,906.9503884390633
84,0.95,1246.3218057240795
840,0.05,410.61336495700914
840,0.25,880.4881006587214
840,0.5,1207.0930997716357
840,0.75,1533.6980988845505
840,0.95,2003.5728345862635
842,0.05,350.59562009745775
842,0.25,889.0881481409344
842,0.5,1263.3886548095868
842,0.75,1637.6891614782394
842,0.95,2176.1816895217125
843,0.05,327.7423543583087
843,0.25,667.199632827825
843,0.5,903.1528256885492
843,0.75,1139.1060185492718
843,0.95,1478.5632970187858
844,0.05,150.73796084565447
844,0.25,841.6030785582996
844,0.5,1321.816173694625
844,0.75,1802.0292688309478
844,0.95,2492.8943865435945
845,0.05,450.3780487829406
845,0.25,851.8111743419388
845,0.5,1130.8431282972633
845,0.75,1409.8750822525874
845,0.95,1811.3082078115829
847,0.05,56.614310154456916
847,0.25,803.8281376577434
847,0.5,1323.2086297891478
847,0.75,1842.5891219205505
847,0.95,2589.8029494238353
848,0.05,474.09320815578405
848,0.25,819.6445892983338
848,0.5,1059.8337289910305
848,0.75,1300.0228686837265
848,0.95,1645.5742498262728
849,0.05,474.82747234863314
849,0.25,819.485104556042
849,0.5,1059.0530087406576
849,0.75,1298.6209129252725
849,0.95,1643.2785451326797
85,0.05,76.71059592839424
85,0.25,425.5176979189363
85,0.5,667.9698550158007
85,0.75,910.4220121126651
85,0.95,1259.2291141032092
850,0.05,332.8554745273359
850,0.25,670.7872040430278
850,0.5,905.6800038311876
850,0.75,1140.5728036193473
850,0.95,1478.5045331350354
851,0.05,336.97819934366487
851,0.25,681.5973589363048
851,0.5,921.1385212100262
851,0.75,1160.6796834837503
851,0.95,1505.298843076389
852,0.05,197.10031765479857
852,0.25,858.1136267792594
852,0.5,1317.5770429550785
852,0.75,1777.0404591308986
852,0.95,2438.053768255359
853,0.05,328.61479529056453
853,0.25,667.6744900081899
853,0.5,903.3513265742084
853,0.75,1139.0281631402297
853,0.95,1478.087857857854
855,0.05,471.8368432583077
855,0.25,820.6439452488487
855,0.5,1063.0961023457128
855,0.75,1305.548259442578
855,0.95,1654.3553614331217
858,0.05,438.357385582823
858,0.25,864.5307451287517
858,0.5,1160.7593761671437
858,0.75,1456.9880072055364
858,0.95,1883.161366751463
859,0.05,233.23600029703198
859,0.25,869.201858299517
859,0.5,1311.2550539848519
859,0.75,1753.3082496701873
859,0.95,2389.2741076726743
860,0.05,351.0359534913955
860,0.25,889.0940374221948
860,0.5,1263.0925665460734
860,0.75,1637.0910956699545
860,0.95,2175.1491796007485
861,0.05,475.39239047298884
861,0.25,819.4133460727292
861,0.5,1058.5387030270253
861,0.75,1297.664059981321
861,0.95,1641.6850155810623
862,0.05,362.0833636835405
862,0.25,888.9880544401526
862,0.5,1255.2339769840705
862,0.75,1621.4798995279884
862,0.95,2148.3845902845997
863,0.05,481.0578862746014
863,0.25,820.6986712686737
863,0.5,1056.779417589365
863,0.75,1292.8601639100561
863,0.95,1632.500948904127
864,0.05,397.26198694401876
864,0.25,884.5215697669648
864,0.5,1223.2105937213685
864,0.75,1561.899617675772
864,0.95,2049.1592004987183
865,0.05,1136.3945164083475
865,0.25,1474.3391451627542
865,0.5,1709.240911076417
865,0.75,1944.142676990078
865,0.95,2282.0873057444796
866,0.05,969.9090747908747
866,0.25,1313.930030390617
866,0.5,1553.0553873449135
866,0.75,1792.180744299208
866,0.95,2136.201699898951
868,0.05,1139.1168476739617
868,0.25,1478.4882649589788
868,0.5,1714.3817766111677
868,0.75,1950.2752882633567
868,0.95,2289.64670554837
869,0.05,985.4348794974703
869,0.25,1324.8062967824865
869,0.5,1560.6998084346756
869,0.75,1796.5933200868644
869,0.95,2135.964737371878
870,0.05,1033.4384679784023
870,0.25,1535.0914059541697
870,0.5,1883.785100067948
870,0.75,2232.4787941817317
870,0.95,2734.1317321575
871,0.05,978.5903209361704
871,0.25,1317.0088680060064
871,0.5,1552.240049568627
871,0.75,1787.4712311312474
871,0.95,2125.8897782010836
874,0.05,1132.2722891126614
874,0.25,1470.6908361824985
874,0.5,1705.922017745118
874,0.75,1941.1531993077379
874,0.95,2279.5717463775754
875,0.05,974.0368219397108
875,0.25,1314.560320765048
875,0.5,1551.2546322088922
875,0.75,1787.9489436527367
875,0.95,2128.4724424780775
877,0.05,985.4348794974703
877,0.25,1324.8062967824865
877,0.5,1560.6998084346756
877,0.75,1796.5933200868644
877,0.95,2135.964737371878
878,0.05,974.0368219397108
878,0.25,1314.560320765048
878,0.5,1551.2546322088922
878,0.75,1787.9489436527367
878,0.95,2128.4724424780775
879,0.05,985.7407580809784
879,0.25,1328.737621311849
879,0.5,1567.1511424047703
879,0.75,1805.5646634976897
879,0.95,2148.56152672856
880,0.05,1139.1168476739617
880,0.25,1478.4882649589788
880,0.5,1714.3817766111677
880,0.75,1950.2752882633567
880,0.95,2289.64670554837
881,0.05,982.7125482318559
881,0.25,1320.657176986263
881,0.5,1555.5589428999247
881,0.75,1790.4607088135858
881,0.95,2128.405337567993
882,0.05,1139.1168476739617
882,0.25,1478.4882649589788
882,0.5,1714.3817766111677
882,0.75,1950.2752882633567
882,0.95,2289.64670554837
883,0.05,1136.3945164083475
883,0.25,1474.3391451627542
883,0.5,1709.240911076417
883,0.75,1944.142676990078
883,0.95,2282.0873057444796
89,0.05,80.26614314307835
89,0.25,424.28709874281503
89,0.5,663.412455697114
89,0.75,902.5378126514088
89,0.95,1246.5587682511512
9,0.05,1059.1683084475521
9,0.25,1409.2606539820456
9,0.5,1652.6061703822259
9,0.75,1895.9516867824018
9,0.95,2246.044032316895
90,0.05,48.072867881095135
90,0.25,464.9041948081466
90,0.5,754.6392769847489
90,0.75,1044.3743591613495
90,0.95,1461.2056860883993
91,0.05,220.9348711242535
91,0.25,591.5728088403397
91,0.5,849.1993508126238
91,0.75,1106.8258927849083
91,0.95,1477.4638305009908
92,0.05,-28.399648149845916
92,0.25,493.6606367123718
92,0.5,856.5392635440035
92,0.75,1219.4178903756324
92,0.95,1741.478175237849
93,0.05,70.44376515863814
93,0.25,432.57566228927703
93,0.5,684.289744691431
93,0.75,936.0038270935836
93,0.95,1298.1357242242227
94,0.05,67.25290294776619
94,0.25,437.89084066384964
94,0.5,695.5173826361324
94,0.75,953.143924608417
94,0.95,1323.781862324499
95,0.05,88.94738928837046
95,0.25,427.3659363582083
95,0.5,662.5971179208276
95,0.75,897.8282994834445
95,0.95,1236.246846553283
96,0.05,201.75483605758996
96,0.25,618.5861629846382
96,0.5,908.3212451612403
96,0.75,1198.0563273378405
96,0.95,1614.8876542648914
97,0.05,76.71059592839424
97,0.25,425.5176979189363
97,0.5,667.9698550158007
97,0.75,910.4220121126651
97,0.95,1259.2291141032092
98,0.05,233.9481113195659
98,0.25,577.9690669193108
98,0.5,817.0944238736058
98,0.75,1056.2197808279013
98,0.95,1400.2407364276428
986,0.05,535.7639289469658
986,0.25,884.9270883590176
986,0.5,1127.626737234005
986,0.75,1370.3263861089947
986,0.95,1719.4895455210426
987,0.05,348.6628608170081
987,0.25,739.9662753059299
987,0.5,1011.9571733719333
987,0.75,1283.948071437937
987,0.95,1675.2514859268597
988,0.05,329.53392064816376
988,0.25,760.9493653876689
988,0.5,1060.821714846976
988,0.75,1360.6940643062833
988,0.95,1792.1095090457895
99,0.05,213.1585693302825
99,0.25,604.4619838192049
99,0.5,876.4528818852091
99,0.75,1148.4437799512118
99,0.95,1539.747194440135
990,0.05,506.5531505005107
990,0.25,886.9157538532702
990,0.5,1151.3018088836425
990,0.75,1415.6878639140145
990,0.95,1796.0504672667762
991,0.05,365.896855591609
991,0.25,714.7039575821523
991,0.5,957.1561146790185
991,0.75,1199.608271775883
991,0.95,1548.4153737664255
992,0.05,513.3119929983486
992,0.25,875.4438901289866
992,0.5,1127.1579725311383
992,0.75,1378.8720549332909
992,0.95,1741.0039520639314
993,0.05,365.896855591609
993,0.25,714.7039575821523
993,0.5,957.1561146790185
993,0.75,1199.608271775883
993,0.95,1548.4153737664255
994,0.05,490.9410957208057
994,0.25,907.772422647856
994,0.5,1197.5075048244564
994,0.75,1487.2425870010568
994,0.95,1904.0739139281063
995,0.05,359.6300248218548
995,0.25,721.7619219524934
995,0.5,973.4760043546462
995,0.75,1225.1900867567992
995,0.95,1587.3219838874388
996,0.05,519.5788237681023
996,0.25,868.3859257586449
996,0.5,1110.83808285551
996,0.75,1353.2902399523746
996,0.95,1702.0973419429174
997,0.05,510.12113078747393
997,0.25,880.7590685035555
997,0.5,1138.3856104758404
997,0.75,1396.0121524481242
997,0.95,1766.650090164208
998,0.05,373.58014995512644
998,0.25,714.1036487804665
998,0.5,950.7979602243103
998,0.75,1187.4922716681544
998,0.95,1528.0157704934913
999,0.05,506.5531505005107
999,0.25,886.9157538532702
999,0.5,1151.3018088836425
999,0.75,1415.6878639140145
999,0.95,1796.0504672667762
