observations,centile,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
1069,0.25,407.93473350285444,4683.279903840287,1556.9930269779832,478356.8413325773
1069,0.5,722.0303334978013,6220.293416543949,1671.885854442709,499982.3553512838
1069,0.75,992.1983115972221,7749.095094890187,1783.7924264077833,522880.31933389703
1069,0.95,1345.5522320049859,10424.939689760635,1975.311873366695,562764.0711927767
107,0.05,762.3992951527363,3553.4873164992373,1661.138928269658,439821.38617421244
107,0.25,1177.4260410379668,6006.052961860877,1824.6796797919196,475116.0495734686
107,0.5,1448.7059576934291,7625.872953527471,1960.873362371468,497283.5094747973
107,0.75,1737.8964991582081,9478.794854776394,2137.095099420803,520451.64233789884
107,0.95,2244.45581597974,13389.0442146688,2490.2776764324276,560676.7644677418
1070,0.05,-188.80369307358615,2197.5580720041226,1366.0704616848673,437349.7440350529
1070,0.25,416.1049799078638,4802.255284987919,1559.8139972239746,472482.16206957045
1070,0.5,743.2746713508079,6370.965109624467,1673.8179323880643,494316.0734876722
1070,0.75,1023.7311313816465,7952.523289908019,1785.1351996705605,516760.4994190497
1070,0.95,1393.3964192398446,10802.619508129004,1975.8008287364,555098.261706796
1071,0.05,50.47339283165388,3438.332762343267,1601.8592664676169,484672.7110478875
1071,0.25,600.186068273414,5843.248085285451,1761.6946952361543,516682.61205478135
1071,0.5,903.806194094579,7409.884495287059,1882.8912867064023,542314.9056879
1071,0.75,1173.1098311071405,9157.438047907755,2033.6158842736677,573125.3749908182
1071,0.95,1549.9790502586413,12713.572936050068,2335.579882146438,628991.7657581436
1072,0.05,47.428997559267145,3422.2242487268322,1603.926393531684,482936.73130611057
1072,0.25,605.8963358942689,5849.526653035849,1763.4598691460878,514876.1480742858
1072,0.5,913.4387758587233,7430.6688613727565,1884.7540153498055,540243.6994159002
1072,0.75,1186.3858184104463,9199.856957642252,2035.7381681303011,570683.959550095
1072,0.95,1570.5126091035208,12824.509195296345,2338.103022935878,625952.1900943839
1073,0.05,-143.97279562086192,1992.567564107976,1356.370186366611,449584.7464385335
1073,0.25,409.4636327740094,4543.020898461051,1554.08252267891,482579.16642100096
